MIMAT0000065,MIMAT0000067,MIMAT0000101,MIMAT0000231,MIMAT0000425,MIMAT0000681,MIMAT0000691,MIMAT0000703,MIMAT0000762,MIMAT0002174,MIMAT0002835,MIMAT0004597,MIMAT0015072,target
-3.803123496,2.037878361,1.77928819,3.991432453,-3.803123496,0.709734616,-2.16418932,-1.465313468,2.349106714,4.567173968,1.097805928,-3.803123496,-3.803123496,1
-4.169005003,-0.986208903,0.749288356,3.361971302,1.611073641,-4.169005003,1.8462337,0.411304725,1.428016082,4.322224006,0.113989483,-4.169005003,1.646229778,1
-4.366784298,-4.366784298,-4.366784298,2.073753282,-4.366784298,-4.366784298,0.33599762,-4.366784298,-2.840522639,3.925034559,-4.366784298,-4.366784298,-4.366784298,1
2.408779943,-3.457174246,-3.457174246,2.824005616,-3.457174246,-3.457174246,-0.036627169,2.213826651,1.632600993,4.119329299,0.037546,0.87222279,2.471129034,1
0.151744876,0.889742835,-3.19078664,3.19812986,3.786123822,-3.19078664,2.699572901,2.710985019,3.600459182,4.984435971,3.315664189,-3.19078664,0.979380126,1
2.374298095,-4.277991797,0.028441922,1.967917792,1.409571498,0.125913384,1.850378977,1.447844546,1.750395497,4.435152805,-4.277991797,-0.200376064,1.796644041,1
4.22297896,1.90563529,2.038201927,3.139943872,0.603837389,2.354245005,4.005940822,-0.081600003,3.056019897,4.347901127,-4.671681391,2.15183217,2.657337647,1
2.015640185,1.583660083,2.712781985,2.061171272,-4.569040487,1.858812343,-1.60838638,-4.569040487,3.098960307,4.539011824,-3.542567357,-4.569040487,1.676837673,1
-4.010202436,-4.010202436,-4.010202436,2.517630808,1.499973116,-4.010202436,0.550001473,1.653883314,1.648118506,4.035206413,-4.010202436,-4.010202436,-4.010202436,1
-2.769083001,-2.769083001,0.025765003,3.105494356,-2.769083001,-2.769083001,2.26829124,-2.769083001,3.112026513,4.69756523,0.165416202,-2.769083001,-2.769083001,1
-1.570980745,3.193218891,2.360780779,5.149356555,-1.570980745,3.334863036,-1.570980745,5.050070362,2.58545956,4.30905503,-1.570980745,-1.570980745,-1.570980745,1
3.443823393,-4.380468606,1.634086911,3.054544609,2.051124799,1.96134287,1.04867503,3.349273541,2.863002758,4.419060282,-4.046974266,0.945771805,3.00595344,1
-2.934978641,-2.934978641,2.388594331,4.094373214,3.385938161,-2.934978641,2.62983793,2.937426398,-2.934978641,4.594828032,3.287383155,-2.934978641,-2.131122027,1
-0.402283779,-4.741271232,-4.741271232,1.881187511,-4.741271232,-4.741271232,0.194495723,-4.741271232,1.926711366,4.069224431,-4.741271232,-0.656259943,1.196743186,1
0.733038982,0.117809426,1.78610818,2.05989819,-4.722760894,1.864664958,3.557629793,-4.722760894,2.751409987,4.187180259,-4.722760894,-4.722760894,-0.348899971,1
2.880808767,-2.781181885,2.902194288,2.687234774,1.850301193,1.498190088,-3.613259036,-3.613259036,2.797961717,4.638928982,-3.613259036,-3.613259036,3.394884791,1
0.677680631,1.463033594,1.004248197,2.510289603,-4.772390384,0.981122965,1.500426181,1.450929057,2.076809394,4.186520771,-4.772390384,0.385816555,1.690745022,1
0.774928904,-1.083168043,-0.962091516,2.219567133,-0.364724749,-5.263520155,0.34999313,0.110267471,2.429461469,3.943161786,-5.263520155,-0.560118371,-5.263520155,1
1.406861286,-4.625656535,-1.168844254,1.837588536,-3.156574595,0.763952836,3.925106126,-0.20447925,2.71155856,4.273899713,-4.625656535,0.524407401,2.066429097,1
1.871474317,0.841084214,3.839036943,2.467873153,-0.324008667,2.68397756,0.562355248,-1.195862718,1.964561591,4.688713446,-3.556765856,0.666678962,3.31335418,1
1.921866469,0.697076832,-3.242767979,2.960903915,-3.242767979,2.191203465,1.085699796,2.235796677,1.969267254,3.794294665,-3.242767979,-3.242767979,0.047508226,1
-4.468273232,-4.468273232,0.829692343,-0.555402573,-4.468273232,-4.468273232,2.479398009,-4.468273232,1.857970985,3.659964406,-4.468273232,-4.468273232,-4.468273232,1
1.38005034,-3.778125422,0.335799925,2.524560989,0.817443183,0.619999737,4.493811602,1.593497152,3.187309553,4.137029072,-3.778125422,-3.778125422,2.777126124,1
1.063979961,-5.36821579,-0.111821454,2.25065294,-0.148874608,0.710817465,-0.965868909,0.784349518,2.864618906,4.469782464,-0.798220576,-1.34822498,2.245335225,1
0.870749443,0.839783828,0.396554321,2.319171673,2.429178924,-1.850979509,2.612115524,2.291760931,2.03248472,4.30147515,0.798521499,-4.226172356,2.259897771,1
1.54527205,2.531506149,2.668766852,1.272430128,-4.241040668,0.332674879,-4.241040668,2.661979018,2.926334004,4.632361327,1.049720938,-0.730534619,2.295570832,1
2.869832432,-3.808552821,-3.808552821,2.766186362,0.368626164,2.925095091,-3.808552821,3.126753495,-3.808552821,4.927650107,-3.808552821,1.330336308,2.156250405,1
-0.015561785,0.439906719,-0.45587512,2.557575627,1.277421523,-2.132953411,0.430437054,-0.310306503,2.019401985,4.1378047,0.635738866,0.850043802,-4.835494234,1
-3.699257683,-3.699257683,0.404824385,3.039287316,2.604839236,3.616582441,0.728907157,2.16285184,0.915702108,4.039418395,0.836343371,-3.699257683,-3.699257683,1
-4.648194597,0.865546945,-1.349506715,2.466641744,-4.327142003,0.387471171,1.031817207,1.249406013,1.654664206,4.116986697,-4.648194597,-2.471191599,3.394299059,1
-0.041637407,-4.278277604,2.309363842,2.560807341,-4.278277604,-4.278277604,3.895055485,-4.278277604,2.824578888,4.013809766,-4.278277604,-4.278277604,1.799745042,1
-2.099800717,-2.01097346,2.517251037,1.698164284,-3.37111483,1.576616931,2.410442476,-3.37111483,1.388802285,3.708141594,-3.37111483,-3.37111483,-3.37111483,1
-4.412602358,-4.412602358,-4.412602358,1.708437882,1.406388977,-4.412602358,-4.412602358,2.557235604,1.086984245,4.071848139,0.248311336,-4.412602358,0.463082292,1
-3.918094116,-0.891895453,2.209462267,2.483496817,-3.918094116,1.709803721,2.301441389,0.450398609,2.950052245,4.18088806,-3.918094116,-3.918094116,0.626984234,1
2.696907911,1.869794761,0.950002018,1.384482315,-4.018836314,-4.018836314,-4.018836314,-4.018836314,2.219943732,3.867775793,-4.018836314,-4.018836314,-4.018836314,1
1.660493948,-4.208218865,1.953420455,2.552198708,0.099803739,2.056447699,1.883019,-4.208218865,2.728740023,4.094354056,-4.208218865,-2.179269641,0.975762821,1
-3.684189589,-3.684189589,-3.684189589,2.683672048,1.572236073,-3.684189589,1.016396518,-3.684189589,1.937483369,4.735065616,2.731357976,0.591888525,1.930290534,1
-3.430959846,-3.430959846,-3.430959846,2.777817894,-3.430959846,-3.430959846,2.525386648,1.476092963,-3.430959846,4.221962713,0.546042809,-3.430959846,-3.430959846,1
2.222584355,4.883805617,0.549368389,3.171383892,-3.073099921,-3.073099921,1.632643317,1.809126154,3.417841024,4.889713308,0.196964743,-3.073099921,2.805187569,1
1.843797994,2.168564764,2.367960616,2.785561824,0.826509581,-3.660038978,1.143679036,-0.801796663,2.482667571,4.444648265,-3.660038978,-3.660038978,0.767865714,1
-3.808389868,-2.635729547,-0.319015205,2.906096491,0.978999235,-3.808389868,-3.808389868,1.539458948,1.712995741,4.408254149,1.8908919,0.707441777,1.172263846,1
0.844884403,-3.910553445,-3.910553445,1.059853055,1.099853664,1.353303201,-3.910553445,1.818206296,0.846901994,3.686715816,-3.910553445,-3.910553445,0.131940458,1
3.216004879,2.101685475,3.340925396,2.558949238,3.145053669,2.347773665,-3.138155066,1.677538107,2.384422961,4.723068895,1.500756238,0.644400103,-3.138155066,1
-3.129620345,-3.129620345,1.714515195,3.737838921,2.55901687,0.978247432,1.61934907,2.892501745,3.138090723,4.106211429,1.178358923,-3.129620345,-3.129620345,1
-4.850223387,-4.850223387,-4.850223387,2.721322677,0.516818072,-4.850223387,-1.113276548,0.681073849,2.465116771,4.15869788,0.288917404,0.525811682,0.514873153,1
-1.867920416,-4.828214643,1.595423975,2.609816053,-1.19369262,0.893261831,0.092612502,-2.751790087,2.041367192,3.927314304,0.816835508,1.177951779,1.558933088,1
2.415182053,2.826782057,1.350248486,2.433857792,-3.938214054,-3.938214054,-3.938214054,2.125188075,3.01707732,3.960650829,-3.938214054,-3.938214054,0.920139838,1
-4.499860046,-0.108336438,1.764941674,1.922410609,0.86256139,-1.696517612,2.953482769,-0.794262675,2.202980293,4.185320331,-4.224878832,-4.499860046,-4.499860046,1
-4.902578064,-1.805931353,-0.622886023,2.824357631,3.862229919,-2.226684996,-0.413218067,-4.257455936,2.375252475,4.181140163,0.377359754,-2.460695809,-0.379372958,1
1.925375987,2.12828039,-3.545331905,2.790426387,-0.474546463,0.72715991,-3.545331905,-3.545331905,-3.545331905,3.64018043,-3.545331905,-3.545331905,-3.545331905,1
2.725920621,-0.827800672,0.235890212,3.561744615,-4.014929156,3.305296486,1.030624046,1.006134908,3.166919138,4.445066657,1.856684947,-4.014929156,2.478319847,1
2.241691022,2.110950915,1.479077812,3.171622834,-2.63564124,1.859703352,2.00915089,1.910361508,2.747442925,4.53742495,1.936437254,2.544891688,1.642330661,1
2.677649817,1.155523595,0.11325003,1.774896778,-3.709254944,2.007863254,-3.709254944,1.055479291,0.669052861,4.440839811,-1.094010126,-3.709254944,1.114007917,1
-3.80796578,2.079725927,-3.80796578,2.724542414,-0.465069743,2.665112271,1.909378888,2.58883403,1.929016225,4.595590529,-2.635580678,-3.80796578,-3.80796578,1
3.131411786,-3.425103005,-3.425103005,1.111962535,1.303878121,2.46116716,2.535416119,4.087018536,0.860116461,4.453656663,-3.425103005,-2.910177858,1.800202778,1
3.260964838,-3.570311831,2.586225486,2.310528109,1.260290669,2.559428997,2.649067108,2.998435919,2.637841484,4.870500237,-3.570311831,2.430377042,3.407967862,1
0.074302776,-3.252870788,1.261107195,1.994437562,-3.252870788,3.529339012,3.560342382,0.712434673,2.87433645,4.723119322,2.144381305,1.699531975,3.680852969,1
1.546394433,-4.06970498,0.132877168,1.398872092,-4.06970498,-4.06970498,-4.06970498,-4.06970498,2.531262999,4.177938704,-0.035157482,-4.06970498,-0.044776475,1
-2.969143822,-0.26229909,1.876605222,3.576198199,-2.969143822,2.822692688,1.525022891,0.266709073,2.6977142,4.850011113,-2.969143822,-2.969143822,-2.969143822,1
1.98402971,2.481928954,0.46768985,3.459449547,-0.193245186,1.485543765,2.850770243,2.915926274,2.215618241,4.285887434,0.831808132,-3.570516576,-3.570516576,1
-2.957409661,-0.025622928,-2.957409661,2.527445396,-2.957409661,3.613315985,-2.957409661,0.771268237,3.383544887,5.081241216,2.359184621,-2.957409661,-2.957409661,1
3.086210169,2.814273631,1.74266902,3.019109686,3.919641714,-3.641135135,3.511683178,2.736785764,3.045117872,5.08694081,1.341436861,2.141447728,1.402461785,1
2.020419136,0.906744741,-4.456654325,2.464303651,-4.456654325,-4.456654325,-4.456654325,-4.456654325,3.077828207,4.24973451,-4.456654325,-4.456654325,0.881283821,1
-0.758442925,1.687328714,-0.347677009,2.657526816,-4.194967924,1.676719153,2.619389268,0.144796939,3.386921634,4.162484166,-4.194967924,1.946329873,-4.194967924,1
3.597786524,1.93062691,2.347001596,3.538339073,-3.650933384,1.574996577,-0.304060389,2.246692556,3.177368384,4.621108465,1.876829109,-3.650933384,-1.942309837,1
-2.661827472,-2.661827472,-2.661827472,2.717605771,-2.661827472,-2.661827472,0.587440871,3.441182543,2.384119695,5.116827233,-2.661827472,-2.661827472,-2.661827472,1
3.055864213,3.563099133,-0.125153034,3.383232462,1.488883969,2.800568699,0.805479511,1.249384372,3.414560924,4.680817183,-3.573469479,-3.573469479,-3.573469479,1
4.512238998,2.543337125,3.183614798,3.88961172,0.176526016,1.260929301,-3.363756315,2.842798939,3.122547241,4.802332417,-3.363756315,-0.712438982,3.47872486,1
0.876166828,-4.101751252,0.182761894,1.830566902,-3.078988121,0.037127641,-4.101751252,1.361657919,1.260484949,4.213195806,-4.101751252,-0.089461789,1.686033711,1
-2.415530097,-2.415530097,2.81904716,-2.415530097,-2.415530097,4.415869903,1.057832341,-2.415530097,2.85114146,4.080442605,-2.415530097,-2.415530097,-2.415530097,1
1.348068955,-2.80318523,1.711280563,0.43214843,0.119528635,3.851495498,2.998863753,-2.80318523,2.125195595,4.549520616,-2.80318523,0.019932643,-1.605274769,1
-0.194393448,1.366060201,0.572029457,2.420897586,1.19694901,3.134656168,-1.978819615,-3.630644364,4.00260634,4.23078731,2.899997129,1.279360931,0.35613228,1
-4.057719792,0.015913953,-0.107251067,0.93136531,-4.057719792,-4.057719792,-4.057719792,1.667706275,2.804285596,4.635844816,0.254976841,-4.057719792,2.070618431,1
-3.302500284,-0.187784012,2.395186718,3.428716453,-3.302500284,0.305913543,2.539521293,2.987666911,3.144530965,4.813196303,1.650186767,-3.302500284,-3.302500284,1
2.249997154,-0.736949084,1.8044244,3.261092438,1.719042559,0.407667708,2.866805655,2.314611006,3.346082764,4.683916791,0.497916456,-4.336785575,1.458777709,1
3.260197911,0.484223131,1.551771043,3.027513993,3.460365931,-4.105455976,1.955462809,-2.391346032,3.157385791,4.357594852,0.606564794,2.660731703,2.412914264,1
2.835579878,3.292241512,3.638041656,1.518441378,3.724264961,-2.857529653,3.426189983,3.063065527,4.017864543,5.069799572,0.891483578,2.632135729,1.579762237,1
-4.997648259,-4.997648259,0.95514229,2.4210523,-4.997648259,-4.997648259,-1.70007286,0.258590502,2.866580402,4.024886665,-4.997648259,0.982451932,-4.997648259,1
2.963092408,2.327633849,-2.769187828,0.840456832,-2.769187828,-2.769187828,3.852373783,3.605584535,2.486143574,5.218569412,-2.769187828,-2.769187828,-2.769187828,1
1.296430585,-0.51041421,1.501348474,3.232998186,1.208828839,2.45739134,-3.816977587,1.00122698,2.681644359,4.323542833,1.915878097,0.109756754,-3.816977587,1
3.197820782,-2.909381225,2.955995487,3.383487378,1.113601711,0.50814593,-2.909381225,3.137595192,0.415986479,4.514029372,2.220444967,-2.909381225,-2.909381225,1
1.199565233,-0.424691671,0.007650327,3.148004274,1.828290323,-2.972763724,0.252996043,-4.06194659,2.148721735,4.412860443,-4.06194659,1.440008553,-4.06194659,1
0.37917261,0.906336793,-3.438062807,2.890436383,1.91345528,3.813017818,-0.990541796,2.347445635,3.376336879,5.034081308,0.529754129,3.158063424,3.478126942,1
-2.963315415,0.857040405,3.004583618,4.017772678,4.219438268,-0.533964136,3.672187406,3.350595601,3.717562671,4.786541758,-2.963315415,3.793508162,4.06966702,1
-2.87139515,2.003519987,-2.87139515,3.401371286,2.105643541,-2.87139515,-2.87139515,3.115193115,2.395348797,3.865243998,3.841192973,-2.87139515,-2.87139515,1
-2.212214695,0.411565616,-4.381098978,1.868260933,-4.381098978,-4.381098978,-0.596321244,-4.381098978,2.57891854,4.142975064,-4.381098978,-4.381098978,1.193294583,1
-0.425378299,0.180609125,1.356481669,3.615270328,-3.369017746,-2.386043027,-3.369017746,2.414034873,0.245939004,4.230457735,-3.369017746,-0.155728536,-3.369017746,1
2.100155866,1.794025938,2.523450817,1.878114076,1.92348715,3.322776908,3.467921743,-3.850394043,3.977395475,4.513390615,-0.36722405,-3.850394043,-3.850394043,1
-4.675359587,-4.675359587,0.718592993,2.005790678,-4.675359587,-4.675359587,-4.675359587,0.522069439,2.762351211,4.124381357,0.790640663,-4.675359587,1.490959182,1
-3.114896782,-3.114896782,-3.114896782,3.692703892,-3.114896782,-3.114896782,-3.114896782,-3.114896782,0.69099925,4.984536088,-3.114896782,-3.114896782,-3.114896782,1
-3.081377886,2.434491439,1.212176161,3.462659912,3.881389457,2.718604738,2.568045441,3.965929011,3.227489247,4.505105443,-3.081377886,-3.081377886,-3.081377886,1
-3.047345772,-3.047345772,-3.047345772,-3.047345772,2.386058676,-3.047345772,2.687309617,4.014785099,3.870703942,3.761862188,2.819407653,-3.047345772,-3.047345772,1
1.320337894,-4.684764197,-4.684764197,3.027810515,-1.160248286,-1.102612076,-4.684764197,1.700147595,2.457878848,3.757132288,1.900608462,0.848443002,0.698032266,1
-4.181832193,-4.181832193,-4.181832193,2.419507666,-4.181832193,-4.181832193,-4.181832193,1.3498226,-4.181832193,3.764484332,-4.181832193,-4.181832193,-0.637456443,1
0.655961096,1.304507036,1.359717242,2.820121238,3.255375233,2.339292009,2.070569439,1.964446065,3.374326955,4.499432968,-3.68375508,-3.68375508,1.18763971,1
0.102210755,-3.03769335,-1.233641856,3.68619752,3.129309541,-3.03769335,-3.03769335,-3.03769335,-3.03769335,6.065680506,-3.03769335,-3.03769335,-3.03769335,1
-4.60901189,-4.60901189,-4.60901189,1.33876615,1.184076,0.350943072,-0.922842333,1.856397245,2.221540542,3.740136429,-4.60901189,0.302115765,1.933162052,1
-0.421095457,-3.859243233,0.369381546,2.627797833,-3.859243233,-3.859243233,-3.859243233,-3.859243233,3.07118058,4.257920154,-3.859243233,-3.859243233,-0.702369357,1
2.323029773,2.195085525,2.30293232,4.201205688,2.496087055,-3.114617337,2.34039473,-3.114617337,3.471578541,4.683270571,-3.114617337,0.892647845,-3.114617337,1
0.30066416,-3.619032976,1.890720655,3.451276218,2.382141553,-3.619032976,-3.619032976,1.27695326,3.928939437,4.99230182,2.61283264,-3.619032976,-3.619032976,1
-3.878438847,-3.878438847,-3.878438847,2.961647403,1.314352174,0.231418824,-3.878438847,2.167097136,3.162557534,4.416099649,1.120356826,-3.878438847,-3.878438847,1
0.189090883,0.291752752,-0.168668929,2.545609384,-4.137918442,-3.331879033,-4.137918442,1.535456079,2.602753562,4.363886406,-4.137918442,1.541956409,-1.974060691,1
-4.07293121,0.172858139,-3.555442173,3.312960274,-4.07293121,2.057604381,2.031130969,-4.07293121,2.310391567,4.52491573,-4.07293121,-4.07293121,-4.07293121,1
-2.634204941,-3.488197928,3.261000253,3.377556084,-2.499781055,-1.472833578,-0.311698553,3.11798305,2.757954675,4.815926865,2.578960757,1.171187041,0.991558843,1
-0.426435254,-4.23704219,-4.23704219,3.18378893,0.972995283,2.469008719,1.108060099,1.661339675,2.847909804,4.17337572,1.575613217,-4.23704219,-4.23704219,1
-4.356919652,-1.017506917,-3.889763662,2.983171953,-4.356919652,-4.356919652,-4.356919652,-4.356919652,1.995256786,4.221086296,-4.356919652,-4.356919652,-4.356919652,1
2.211833435,-4.185160208,1.816568,1.940063371,1.507844702,1.531039227,1.490482761,1.498351594,2.914807806,4.127073578,-4.185160208,1.076255581,-4.185160208,1
-2.615263138,-2.615263138,-2.615263138,2.994165867,3.296133603,3.470697634,2.731702199,3.604003721,2.026461386,4.143376876,-2.615263138,-2.615263138,-2.615263138,1
2.530221099,-3.315931227,-3.315931227,3.007692511,2.60960735,0.503115776,-3.315931227,2.00518338,2.731667397,4.601963182,3.315324299,0.386147978,-3.315931227,1
3.261377913,3.599283273,-3.46888452,-2.821788024,2.01266641,2.934374736,-3.46888452,-3.46888452,3.42027569,3.569714334,-3.46888452,2.008006601,-3.46888452,1
0.760439789,-4.289650242,-4.289650242,2.853341925,2.849816644,1.958643879,-4.289650242,0.664353154,2.685020798,3.948436998,1.412279261,-4.289650242,1.988517341,1
-2.58291289,-2.58291289,-2.58291289,-2.58291289,-2.58291289,-2.58291289,-2.58291289,-2.58291289,-2.58291289,3.675382999,3.930073156,-2.58291289,-2.58291289,1
3.560174598,3.097786314,2.644508846,4.84264791,-2.590044334,2.113921974,-2.590044334,2.695212621,2.686277133,5.006679108,-2.590044334,4.458134114,2.19606338,1
-3.550464945,1.960005341,-3.550464945,4.29792723,-3.550464945,-3.550464945,-3.550464945,0.376004539,2.480681723,4.638947317,-3.550464945,-3.550464945,-3.550464945,1
2.770223248,1.381677399,2.713712672,2.542814118,-3.568464249,0.891681818,1.329275587,-3.568464249,2.505186507,4.544741194,2.389979368,-3.568464249,-3.568464249,1
1.044066247,-3.757925375,-0.349020397,2.96089148,1.764567389,1.253395895,2.494048944,-3.757925375,3.095514584,4.669068686,-3.757925375,-3.757925375,-3.757925375,1
2.807337659,2.332284167,1.201371584,2.326208515,-4.042032577,-4.042032577,-4.042032577,-4.042032577,2.295267183,3.962690333,2.376518562,-4.042032577,0.187334105,1
-4.818063553,1.860635262,-0.431200426,2.883640235,-4.818063553,-4.818063553,-4.818063553,-2.03456569,2.929445878,4.209266733,-4.818063553,0.414536834,-1.710026489,1
-4.159369558,0.99577539,-1.465451854,2.618180897,-0.295396263,1.053741338,0.873319428,0.121780562,3.086537639,4.329347166,1.740901014,-4.159369558,2.069744021,1
-4.360996663,1.071413336,0.265400517,2.572657192,1.647635024,0.300846503,-4.360996663,0.915827203,3.493139791,4.467485651,0.863377909,-4.360996663,0.739409245,1
2.078993934,2.165644517,1.483463752,2.802939195,-3.759539003,-3.759539003,-3.759539003,-3.759539003,3.863521728,4.07008978,0.465801874,-3.759539003,1.302074558,1
3.995265071,3.073037364,3.230221491,2.357462924,0.248753822,2.715517792,3.94959281,0.020338949,2.334022557,4.816344196,-3.066629331,2.63387466,3.682421857,1
1.940216958,-3.072034509,3.034600733,-3.072034509,-3.072034509,3.310037723,-3.072034509,-3.072034509,-3.072034509,3.18155534,3.041560637,2.113820675,-0.051225944,1
-1.116820671,-2.760292091,-2.760292091,0.486641392,-2.760292091,-2.760292091,-2.760292091,2.950910026,2.225816924,4.202680317,-2.760292091,-2.760292091,-2.760292091,1
2.132281503,-3.577641828,2.971080996,3.656112143,1.09380045,-3.577641828,-3.577641828,-3.577641828,2.613362294,4.220851488,1.978779924,-3.577641828,-3.577641828,1
2.884607085,0.828219226,0.144039309,2.700523069,1.332855914,-3.601421062,1.01495977,1.634324121,3.052397852,4.571454754,2.492657116,1.902222267,3.452717973,1
1.555631302,-1.255962559,1.427629162,3.417596528,-3.544037083,2.017398988,0.944597996,2.46641915,3.253353623,4.736683347,1.438975575,2.311877846,-3.544037083,1
1.886074417,2.779925233,-3.219777744,1.901180238,1.260376521,-3.219777744,3.765694508,3.271000705,4.244992163,5.039467457,-3.219777744,1.688820712,-3.219777744,1
-1.516588667,-4.759988893,-4.759988893,2.619457534,-4.759988893,0.055158941,-4.759988893,-0.067429183,2.537005616,4.635258078,-1.744183599,-4.759988893,0.828531621,1
-3.089817126,-3.547437682,1.046741488,1.616252444,-3.547437682,1.052764563,0.438526723,-3.547437682,3.032695966,4.082846664,-3.547437682,-2.928433238,1.684911289,1
-3.771338199,-3.771338199,-3.771338199,-3.771338199,-3.771338199,-3.771338199,1.754678014,1.270642854,2.669576138,3.893852589,1.985523109,-3.771338199,1.39883164,1
2.672752922,2.869784053,2.816179117,3.054758917,2.504937294,2.250584563,-3.463690221,-3.463690221,3.79980045,4.361269061,2.587481843,0.222664069,3.087353614,1
1.700231575,1.769991048,3.014725035,-2.879247595,2.76498408,2.082323183,2.528532225,-2.879247595,3.359803537,4.628355162,-2.879247595,2.850338755,0.220277379,1
1.387285583,-3.246711957,2.92133,3.994290017,1.52165792,-3.246711957,2.728782385,1.722491729,-0.381621594,4.443962245,2.350754708,0.394507463,0.93555883,1
1.663549446,-4.16653974,-4.16653974,3.201695866,0.24700752,-4.16653974,0.976232217,-4.16653974,1.947479238,4.175746886,-4.16653974,-4.16653974,-4.16653974,1
-3.151450044,-3.151450044,-3.151450044,2.551294757,-3.151450044,-3.151450044,-1.271124992,1.186149025,2.185645881,4.297220266,-3.151450044,-3.151450044,2.286796226,1
-3.910956229,-3.910956229,-3.910956229,2.573946586,-3.910956229,-3.910956229,-3.910956229,-3.910956229,0.542058964,4.738357553,-3.910956229,-3.910956229,-3.910956229,1
-3.613492397,1.593275904,2.073353822,3.355843602,-0.051660194,2.169047527,2.456023142,2.288406062,3.082479593,5.023510869,2.736637441,-3.613492397,-3.613492397,1
1.514690532,-3.573123747,1.667767672,3.614497176,-3.573123747,1.84819427,-3.573123747,1.677495424,2.889324921,4.330831909,1.530843944,-3.573123747,-3.573123747,1
-4.67873354,-4.67873354,1.867148364,2.802568308,-4.67873354,-0.18037607,-0.845560077,1.620219626,2.696393407,4.178793526,0.162289542,-4.67873354,0.873372355,1
1.050205311,-3.91636474,0.136938219,2.661414749,-3.91636474,-3.91636474,-1.360660226,2.255538503,1.382374395,4.230597807,1.916599558,-3.91636474,-3.91636474,1
-3.555140656,-3.221554723,3.004204183,3.491688378,0.344102821,-0.333291151,0.232058968,-3.555140656,2.680252142,4.670660811,-3.555140656,-2.340971285,-3.555140656,1
1.137228419,-3.764776,-0.918279341,2.836407887,0.619131926,0.949221995,2.410228888,2.812777857,3.608749343,4.68814895,-3.764776,0.395745446,-0.359291848,1
1.622161715,0.570881157,-3.309010652,2.92365602,-3.309010652,1.235734264,0.289796196,-1.855831124,3.264473375,4.648883513,-3.309010652,-3.309010652,2.223087403,1
2.703697933,-4.009024463,2.974214577,2.829447649,1.714220761,2.824550479,2.464119764,1.949754774,2.483628386,4.745453466,0.289706058,2.706441813,3.265428286,1
-3.465539447,-3.465539447,1.890758216,2.446091941,1.390781411,2.732106566,-3.465539447,1.48948912,2.236866775,4.37751446,-3.465539447,2.676851082,3.214381111,1
2.352709669,-3.673568647,-3.673568647,3.090236946,2.517717136,2.823608498,2.472301257,1.979990866,2.338709604,5.137288462,-3.673568647,2.433578634,3.919803539,1
4.188602477,3.451700949,4.420369957,1.140133939,3.970376536,4.047500481,-1.076681543,3.995023893,3.936181246,5.332874809,-2.677374717,4.383920322,4.327702515,1
-3.637365832,-3.637365832,1.387245365,-3.637365832,1.249995989,2.236333616,2.242711504,-3.637365832,2.565068476,4.310524335,-3.637365832,0.486999252,2.692952995,1
2.980106059,-3.867272309,-0.548831091,1.595854757,2.48647741,3.738078972,0.321110415,1.170621179,2.845821478,4.379191978,0.658536618,2.716988059,3.027341401,1
3.125726205,2.293261194,3.58535033,2.687431374,3.523891705,4.575956487,1.833673252,3.390642442,3.447624966,4.716157158,-3.697219949,4.147807111,5.895483241,1
3.709562441,-3.789925797,3.258903633,-2.944797092,2.970304,1.04253818,-0.873138672,3.253708467,3.73447891,4.841321355,1.765956143,5.563847903,4.516900364,1
4.440513372,-1.495253033,4.574596041,4.970954626,0.289577561,-1.495253033,-1.495253033,4.866759146,-1.495253033,5.313313759,-1.495253033,-1.495253033,1.985224082,1
-2.250702005,-2.250702005,-2.250702005,3.854720391,-2.250702005,3.005820967,3.419097979,3.066299058,-2.250702005,4.918805924,-2.250702005,-2.250702005,1.949435591,1
1.548364207,2.379959502,1.129429372,1.630493462,-3.385747217,2.761602733,2.280771509,3.300152506,3.473090248,4.937447031,1.399926518,2.678628132,3.843994551,1
1.750502442,1.876795986,2.080752369,1.721728348,-4.369338529,-1.951436069,-4.369338529,2.127439927,3.192606738,4.56695349,-1.470906678,1.7895576,2.563659643,1
2.579050738,-4.200545012,-4.200545012,0.171011528,0.637620502,-4.200545012,-1.049496938,1.344519743,1.82062968,4.581400044,-4.200545012,1.22019293,0.433640868,1
2.979193573,0.879188252,3.783788968,1.795732903,3.233202442,2.000332583,-3.390905449,1.061959335,1.858124103,4.722086364,-3.390905449,2.798641381,3.33663643,1
3.868995011,-3.750120831,2.290729747,2.930313102,3.408823655,2.747657413,4.163587197,-0.967586455,2.357564319,4.581361321,1.849147563,2.632253842,3.140177499,1
3.81416243,2.375427146,4.567845852,3.404241199,3.972508959,2.968475553,1.624769331,3.978603336,3.181038441,4.898868356,0.758362857,1.559862745,2.863290866,1
-4.313684985,-4.313684985,-4.313684985,2.80970052,1.608624915,-2.09601067,2.105207245,1.751458176,0.410817408,4.056868737,-4.313684985,1.081851892,1.372483544,1
3.278604381,2.691828243,1.541328353,2.279685669,-3.214041926,3.236898703,1.007138122,2.986612622,3.205442638,4.780947269,-3.214041926,3.479732241,4.631171895,1
1.772721527,1.960355772,-3.41961844,1.898338768,1.10469509,1.631097208,-3.41961844,-3.41961844,2.8615502,3.916708202,-3.41961844,0.296050384,3.797698806,1
